"Time,""Voltage[V]"",""ε Voltage[V]"",""Current[µA]"",""ε Current[µA]"",""Pressure[Pa]"",""ε Pressure[Pa]"""
"2022-11-16 16:58:17.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.11"",""0.00001"""
"2022-11-16 16:58:18.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.11"",""0.00001"""
"2022-11-16 16:58:19.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.11"",""0.00001"""
"2022-11-16 16:58:20.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.11"",""0.00001"""
"2022-11-16 16:58:21.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:22.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:23.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:24.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:25.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:26.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:27.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:28.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:29.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:30.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:31.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:32.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:33.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:34.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:35.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:36.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:37.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:38.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:39.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:40.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:41.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:42.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:43.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:44.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:45.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:46.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:47.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:48.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:49.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:50.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:51.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:52.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:53.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:54.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:55.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:56.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:57.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:58.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:58:59.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:00.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:01.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:02.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:03.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:04.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:05.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:06.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:07.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:08.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:09.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:10.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:11.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:12.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:13.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:14.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:15.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:16.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:17.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:18.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:19.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:20.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:21.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:22.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:23.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:24.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:25.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:26.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:27.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:28.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:29.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:30.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:31.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:32.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:33.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.10"",""0.00001"""
"2022-11-16 16:59:34.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:35.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:36.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:37.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:38.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:39.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:40.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:41.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:42.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:43.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:44.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:45.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:46.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:47.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:48.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:49.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:50.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:51.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:52.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:53.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:54.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:55.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:56.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:57.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:58.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 16:59:59.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:00.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:01.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:02.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:03.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:04.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:05.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:06.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:07.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:08.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:09.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:10.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:11.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:12.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:13.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:14.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:15.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:16.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:17.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:18.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:19.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:20.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:21.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:22.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:23.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:24.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:25.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:26.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:27.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:28.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:29.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:30.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:31.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:32.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:33.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:34.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:35.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:36.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:37.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:38.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:39.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:40.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:41.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:42.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:43.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:44.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:45.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:46.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:47.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:48.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:49.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:50.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:51.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:52.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:53.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:54.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:55.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:56.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:57.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:58.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:00:59.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:01:00.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.09"",""0.00001"""
"2022-11-16 17:01:01.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:02.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:03.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:04.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:05.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:06.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:07.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:08.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:09.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:10.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:11.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:12.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:13.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:14.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:15.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:16.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:17.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:18.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:19.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:20.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:21.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:22.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:23.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:24.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:25.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:26.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:27.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:28.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:29.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:30.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:31.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:32.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:33.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:34.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:35.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:36.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:37.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:38.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:39.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:40.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:41.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:42.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:43.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:44.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:45.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:46.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:47.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:48.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:49.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:50.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:51.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:52.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:53.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:54.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:55.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:56.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:57.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:58.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:01:59.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:00.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:01.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:02.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:03.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:04.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:05.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:06.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:07.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:08.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:09.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:10.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:11.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:12.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:13.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:14.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:15.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:16.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:17.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:18.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:19.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
"2022-11-16 17:02:20.350,""-0.07"",""0.00001"",""0.01"",""0.00001"",""0.08"",""0.00001"""
